"","Strategia 1","Strategia 2","p.value","Decyzja"
"502","removal_med_knn_none","removal_min_median-frequency_none",0.849720480729306,"Nie ma podstaw do odrzucenia H"
"503","removal_med_knn_none","removal_min_median-other_BORUTA",0.26702529620823,"Nie ma podstaw do odrzucenia H"
"504","removal_med_knn_none","removal_min_median-other_MCFS",0.481476414677715,"Nie ma podstaw do odrzucenia H"
"505","removal_med_knn_none","removal_min_median-other_MI",0.416727158540962,"Nie ma podstaw do odrzucenia H"
"506","removal_med_knn_none","removal_min_median-other_none",0.364481466585806,"Nie ma podstaw do odrzucenia H"
"507","removal_med_knn_none","removal_min_median-other_VI",0.892363673276907,"Nie ma podstaw do odrzucenia H"
"508","removal_med_knn_none","removal_min_mice_BORUTA",0.881664657970253,"Nie ma podstaw do odrzucenia H"
"509","removal_med_knn_none","removal_min_mice_MI",0.924512692516876,"Nie ma podstaw do odrzucenia H"
"510","removal_med_knn_none","removal_min_mice_none",0.674899129451841,"Nie ma podstaw do odrzucenia H"
"511","removal_med_median-frequency_BORUTA","removal_max_knn_BORUTA",0.755476185942126,"Nie ma podstaw do odrzucenia H"
"512","removal_med_median-frequency_BORUTA","removal_max_knn_MI",0.524422221662284,"Nie ma podstaw do odrzucenia H"
"513","removal_med_median-frequency_BORUTA","removal_max_knn_none",0.193813625822287,"Nie ma podstaw do odrzucenia H"
"514","removal_med_median-frequency_BORUTA","removal_max_median-frequency_BORUTA",0.222964197096344,"Nie ma podstaw do odrzucenia H"
"515","removal_med_median-frequency_BORUTA","removal_max_median-frequency_MI",0.255109213929019,"Nie ma podstaw do odrzucenia H"
"516","removal_med_median-frequency_BORUTA","removal_max_median-frequency_none",0.881587361512426,"Nie ma podstaw do odrzucenia H"
"517","removal_med_median-frequency_BORUTA","removal_max_median-other_BORUTA",0.892333525124202,"Nie ma podstaw do odrzucenia H"
"518","removal_med_median-frequency_BORUTA","removal_max_median-other_MCFS",0.902962386009377,"Nie ma podstaw do odrzucenia H"
"519","removal_med_median-frequency_BORUTA","removal_max_median-other_MI",0.849685598748649,"Nie ma podstaw do odrzucenia H"
"520","removal_med_median-frequency_BORUTA","removal_max_median-other_none",0.290812130869868,"Nie ma podstaw do odrzucenia H"
"521","removal_med_median-frequency_BORUTA","removal_max_median-other_VI",0.401322510115727,"Nie ma podstaw do odrzucenia H"
"522","removal_med_median-frequency_BORUTA","removal_max_mice_none",0.180106809844613,"Nie ma podstaw do odrzucenia H"
"523","removal_med_median-frequency_BORUTA","removal_med_knn_BORUTA",0.935252716412945,"Nie ma podstaw do odrzucenia H"
"524","removal_med_median-frequency_BORUTA","removal_med_knn_MI",0.69464606955722,"Nie ma podstaw do odrzucenia H"
"525","removal_med_median-frequency_BORUTA","removal_med_knn_none",1,"Nie ma podstaw do odrzucenia H"
"526","removal_med_median-frequency_BORUTA","removal_med_median-frequency_MI",0.839083250009229,"Nie ma podstaw do odrzucenia H"
"527","removal_med_median-frequency_BORUTA","removal_med_median-frequency_none",0.578951171361932,"Nie ma podstaw do odrzucenia H"
"528","removal_med_median-frequency_BORUTA","removal_med_median-other_MCFS",0.924452513118185,"Nie ma podstaw do odrzucenia H"
"529","removal_med_median-frequency_BORUTA","removal_med_median-other_none",0.807408056346189,"Nie ma podstaw do odrzucenia H"
"530","removal_med_median-frequency_BORUTA","removal_med_median-other_VI",0.796983070344211,"Nie ma podstaw do odrzucenia H"
"531","removal_med_median-frequency_BORUTA","removal_med_mice_none",0.96758899481652,"Nie ma podstaw do odrzucenia H"
"532","removal_med_median-frequency_BORUTA","removal_min_knn_BORUTA",0.22812625090938,"Nie ma podstaw do odrzucenia H"
"533","removal_med_median-frequency_BORUTA","removal_min_knn_MI",0.489926800533344,"Nie ma podstaw do odrzucenia H"
"534","removal_med_median-frequency_BORUTA","removal_min_knn_none",0.765811165612211,"Nie ma podstaw do odrzucenia H"
"535","removal_med_median-frequency_BORUTA","removal_min_median-frequency_MI",0.255265716718802,"Nie ma podstaw do odrzucenia H"
"536","removal_med_median-frequency_BORUTA","removal_min_median-frequency_none",0.724765261613783,"Nie ma podstaw do odrzucenia H"
"537","removal_med_median-frequency_BORUTA","removal_min_median-other_BORUTA",0.272744600450622,"Nie ma podstaw do odrzucenia H"
"538","removal_med_median-frequency_BORUTA","removal_min_median-other_MCFS",0.533515381513241,"Nie ma podstaw do odrzucenia H"
"539","removal_med_median-frequency_BORUTA","removal_min_median-other_MI",0.401101165678368,"Nie ma podstaw do odrzucenia H"
"540","removal_med_median-frequency_BORUTA","removal_min_median-other_none",0.329722885460627,"Nie ma podstaw do odrzucenia H"
"541","removal_med_median-frequency_BORUTA","removal_min_median-other_VI",0.765757719829739,"Nie ma podstaw do odrzucenia H"
"542","removal_med_median-frequency_BORUTA","removal_min_mice_BORUTA",0.9891957216023,"Nie ma podstaw do odrzucenia H"
"543","removal_med_median-frequency_BORUTA","removal_min_mice_MI",0.97840357377258,"Nie ma podstaw do odrzucenia H"
"544","removal_med_median-frequency_BORUTA","removal_min_mice_none",0.560594170221468,"Nie ma podstaw do odrzucenia H"
"545","removal_med_median-frequency_MI","removal_max_knn_BORUTA",0.849685598748649,"Nie ma podstaw do odrzucenia H"
"546","removal_med_median-frequency_MI","removal_max_knn_MI",0.515951696358549,"Nie ma podstaw do odrzucenia H"
"547","removal_med_median-frequency_MI","removal_max_knn_none",0.155162576078224,"Nie ma podstaw do odrzucenia H"
"548","removal_med_median-frequency_MI","removal_max_median-frequency_BORUTA",0.088217654881583,"Nie ma podstaw do odrzucenia H"
"549","removal_med_median-frequency_MI","removal_max_median-frequency_MI",0.101471782026409,"Nie ma podstaw do odrzucenia H"
"550","removal_med_median-frequency_MI","removal_max_median-frequency_none",0.655058643684392,"Nie ma podstaw do odrzucenia H"
"551","removal_med_median-frequency_MI","removal_max_median-other_BORUTA",1,"Nie ma podstaw do odrzucenia H"
"552","removal_med_median-frequency_MI","removal_max_median-other_MCFS",0.714787914086138,"Nie ma podstaw do odrzucenia H"
"553","removal_med_median-frequency_MI","removal_max_median-other_MI",0.694727785127894,"Nie ma podstaw do odrzucenia H"
"554","removal_med_median-frequency_MI","removal_max_median-other_none",0.316534284136201,"Nie ma podstaw do odrzucenia H"
"555","removal_med_median-frequency_MI","removal_max_median-other_VI",0.329859194655477,"Nie ma podstaw do odrzucenia H"
"556","removal_med_median-frequency_MI","removal_max_mice_none",0.0599664460761354,"Nie ma podstaw do odrzucenia H"
"557","removal_med_median-frequency_MI","removal_med_knn_BORUTA",1,"Nie ma podstaw do odrzucenia H"
"558","removal_med_median-frequency_MI","removal_med_knn_MI",0.440513959792608,"Nie ma podstaw do odrzucenia H"
"559","removal_med_median-frequency_MI","removal_med_knn_none",0.745379234349945,"Nie ma podstaw do odrzucenia H"
"560","removal_med_median-frequency_MI","removal_med_median-frequency_BORUTA",0.839083250009229,"Nie ma podstaw do odrzucenia H"
"561","removal_med_median-frequency_MI","removal_med_median-frequency_none",0.448553263977658,"Nie ma podstaw do odrzucenia H"
"562","removal_med_median-frequency_MI","removal_med_median-other_MCFS",0.714762289142012,"Nie ma podstaw do odrzucenia H"
"563","removal_med_median-frequency_MI","removal_med_median-other_none",0.745298425589999,"Nie ma podstaw do odrzucenia H"
"564","removal_med_median-frequency_MI","removal_med_median-other_VI",0.892343577322979,"Nie ma podstaw do odrzucenia H"
"565","removal_med_median-frequency_MI","removal_med_mice_none",0.913768244223792,"Nie ma podstaw do odrzucenia H"
"566","removal_med_median-frequency_MI","removal_min_knn_BORUTA",0.132754948012106,"Nie ma podstaw do odrzucenia H"
"567","removal_med_median-frequency_MI","removal_min_knn_MI",0.655043482999653,"Nie ma podstaw do odrzucenia H"
"568","removal_med_median-frequency_MI","removal_min_knn_none",0.704764509598284,"Nie ma podstaw do odrzucenia H"
"569","removal_med_median-frequency_MI","removal_min_median-frequency_MI",0.193876430742063,"Nie ma podstaw do odrzucenia H"
"570","removal_med_median-frequency_MI","removal_min_median-frequency_none",0.524695079156871,"Nie ma podstaw do odrzucenia H"
"571","removal_med_median-frequency_MI","removal_min_median-other_BORUTA",0.255533802833387,"Nie ma podstaw do odrzucenia H"
"572","removal_med_median-frequency_MI","removal_min_median-other_MCFS",0.432407349389444,"Nie ma podstaw do odrzucenia H"
"573","removal_med_median-frequency_MI","removal_min_median-other_MI",0.309970685938188,"Nie ma podstaw do odrzucenia H"
"574","removal_med_median-frequency_MI","removal_min_median-other_none",0.213172871357345,"Nie ma podstaw do odrzucenia H"
"575","removal_med_median-frequency_MI","removal_min_median-other_VI",0.542620215960888,"Nie ma podstaw do odrzucenia H"
"576","removal_med_median-frequency_MI","removal_min_mice_BORUTA",0.694618816463814,"Nie ma podstaw do odrzucenia H"
"577","removal_med_median-frequency_MI","removal_min_mice_MI",0.870973174871016,"Nie ma podstaw do odrzucenia H"
"578","removal_med_median-frequency_MI","removal_min_mice_none",0.578915508944601,"Nie ma podstaw do odrzucenia H"
"579","removal_med_median-frequency_none","removal_max_knn_BORUTA",0.77610409765505,"Nie ma podstaw do odrzucenia H"
"580","removal_med_median-frequency_none","removal_max_knn_MI",0.329881905198023,"Nie ma podstaw do odrzucenia H"
"581","removal_med_median-frequency_none","removal_max_knn_none",0.0451244129933424,"Odrzucamy H"
"582","removal_med_median-frequency_none","removal_max_median-frequency_BORUTA",0.448553263977658,"Nie ma podstaw do odrzucenia H"
"583","removal_med_median-frequency_none","removal_max_median-frequency_MI",0.44044956606881,"Nie ma podstaw do odrzucenia H"
"584","removal_med_median-frequency_none","removal_max_median-frequency_none",0.745333067330803,"Nie ma podstaw do odrzucenia H"
"585","removal_med_median-frequency_none","removal_max_median-other_BORUTA",0.490049141138304,"Nie ma podstaw do odrzucenia H"
"586","removal_med_median-frequency_none","removal_max_median-other_MCFS",0.745390772184134,"Nie ma podstaw do odrzucenia H"
"587","removal_med_median-frequency_none","removal_max_median-other_MI",0.924540962516206,"Nie ma podstaw do odrzucenia H"
"588","removal_med_median-frequency_none","removal_max_median-other_none",0.140159083662631,"Nie ma podstaw do odrzucenia H"
"589","removal_med_median-frequency_none","removal_max_median-other_VI",0.147542378655785,"Nie ma podstaw do odrzucenia H"
"590","removal_med_median-frequency_none","removal_max_mice_none",0.255556131697561,"Nie ma podstaw do odrzucenia H"
"591","removal_med_median-frequency_none","removal_med_knn_BORUTA",0.569818720506086,"Nie ma podstaw do odrzucenia H"
"592","removal_med_median-frequency_none","removal_med_knn_MI",0.9460511210777,"Nie ma podstaw do odrzucenia H"
"593","removal_med_median-frequency_none","removal_med_knn_none",0.694782225782797,"Nie ma podstaw do odrzucenia H"
"594","removal_med_median-frequency_none","removal_med_median-frequency_BORUTA",0.578951171361932,"Nie ma podstaw do odrzucenia H"
"595","removal_med_median-frequency_none","removal_med_median-frequency_MI",0.448553263977658,"Nie ma podstaw do odrzucenia H"
"596","removal_med_median-frequency_none","removal_med_median-other_MCFS",0.635706749027978,"Nie ma podstaw do odrzucenia H"
"597","removal_med_median-frequency_none","removal_med_median-other_none",0.776206512445334,"Nie ma podstaw do odrzucenia H"
"598","removal_med_median-frequency_none","removal_med_median-other_VI",0.464881487636265,"Nie ma podstaw do odrzucenia H"
"599","removal_med_median-frequency_none","removal_med_mice_none",0.448595871385415,"Nie ma podstaw do odrzucenia H"
"600","removal_med_median-frequency_none","removal_min_knn_BORUTA",0.278799543709285,"Nie ma podstaw do odrzucenia H"
"601","removal_med_median-frequency_none","removal_min_knn_MI",0.139972832162584,"Nie ma podstaw do odrzucenia H"
"602","removal_med_median-frequency_none","removal_min_knn_none",0.329836481925867,"Nie ma podstaw do odrzucenia H"
"603","removal_med_median-frequency_none","removal_min_median-frequency_MI",0.569709994912897,"Nie ma podstaw do odrzucenia H"
"604","removal_med_median-frequency_none","removal_min_median-frequency_none",0.978394439816849,"Nie ma podstaw do odrzucenia H"
"605","removal_med_median-frequency_none","removal_min_median-other_BORUTA",0.0832558301215387,"Nie ma podstaw do odrzucenia H"
"606","removal_med_median-frequency_none","removal_min_median-other_MCFS",0.180250090714891,"Nie ma podstaw do odrzucenia H"
"607","removal_med_median-frequency_none","removal_min_median-other_MI",0.684743356137387,"Nie ma podstaw do odrzucenia H"
"608","removal_med_median-frequency_none","removal_min_median-other_none",0.684617197481084,"Nie ma podstaw do odrzucenia H"
"609","removal_med_median-frequency_none","removal_min_median-other_VI",0.913796477397798,"Nie ma podstaw do odrzucenia H"
"610","removal_med_median-frequency_none","removal_min_mice_BORUTA",0.560354634750651,"Nie ma podstaw do odrzucenia H"
"611","removal_med_median-frequency_none","removal_min_mice_MI",0.635754346640282,"Nie ma podstaw do odrzucenia H"
"612","removal_med_median-frequency_none","removal_min_mice_none",0.818023626052859,"Nie ma podstaw do odrzucenia H"
"613","removal_med_median-other_MCFS","removal_max_knn_BORUTA",0.913735943746438,"Nie ma podstaw do odrzucenia H"
"614","removal_med_median-other_MCFS","removal_max_knn_MI",0.569782487753172,"Nie ma podstaw do odrzucenia H"
"615","removal_med_median-other_MCFS","removal_max_knn_none",0.0739809540332577,"Nie ma podstaw do odrzucenia H"
"616","removal_med_median-other_MCFS","removal_max_median-frequency_BORUTA",0.14387068957001,"Nie ma podstaw do odrzucenia H"
"617","removal_med_median-other_MCFS","removal_max_median-frequency_MI",0.151209797218487,"Nie ma podstaw do odrzucenia H"
"618","removal_med_median-other_MCFS","removal_max_median-frequency_none",0.694686935535056,"Nie ma podstaw do odrzucenia H"
"619","removal_med_median-other_MCFS","removal_max_median-other_BORUTA",0.745275323244871,"Nie ma podstaw do odrzucenia H"
"620","removal_med_median-other_MCFS","removal_max_median-other_MCFS",0.881609461668978,"Nie ma podstaw do odrzucenia H"
"621","removal_med_median-other_MCFS","removal_max_median-other_MI",0.76589660285021,"Nie ma podstaw do odrzucenia H"
"622","removal_med_median-other_MCFS","removal_max_median-other_none",0.261078989377886,"Nie ma podstaw do odrzucenia H"
"623","removal_med_median-other_MCFS","removal_max_median-other_VI",0.198518392770966,"Nie ma podstaw do odrzucenia H"
"624","removal_med_median-other_MCFS","removal_max_mice_none",0.0697474591998362,"Nie ma podstaw do odrzucenia H"
"625","removal_med_median-other_MCFS","removal_med_knn_BORUTA",0.870967166550697,"Nie ma podstaw do odrzucenia H"
"626","removal_med_median-other_MCFS","removal_med_knn_MI",0.551513893889616,"Nie ma podstaw do odrzucenia H"
"627","removal_med_median-other_MCFS","removal_med_knn_none",0.946043530494664,"Nie ma podstaw do odrzucenia H"
"628","removal_med_median-other_MCFS","removal_med_median-frequency_BORUTA",0.924452513118185,"Nie ma podstaw do odrzucenia H"
"629","removal_med_median-other_MCFS","removal_med_median-frequency_MI",0.714762289142012,"Nie ma podstaw do odrzucenia H"
"630","removal_med_median-other_MCFS","removal_med_median-frequency_none",0.635706749027978,"Nie ma podstaw do odrzucenia H"
"631","removal_med_median-other_MCFS","removal_med_median-other_none",0.817990025827553,"Nie ma podstaw do odrzucenia H"
"632","removal_med_median-other_MCFS","removal_med_median-other_VI",0.892313412276449,"Nie ma podstaw do odrzucenia H"
"633","removal_med_median-other_MCFS","removal_med_mice_none",0.645359302770694,"Nie ma podstaw do odrzucenia H"
"634","removal_med_median-other_MCFS","removal_min_knn_BORUTA",0.0959153931342512,"Nie ma podstaw do odrzucenia H"
"635","removal_med_median-other_MCFS","removal_min_knn_MI",0.29108424086512,"Nie ma podstaw do odrzucenia H"
"636","removal_med_median-other_MCFS","removal_min_knn_none",0.569673734817943,"Nie ma podstaw do odrzucenia H"
"637","removal_med_median-other_MCFS","removal_min_median-frequency_MI",0.233702898814878,"Nie ma podstaw do odrzucenia H"
"638","removal_med_median-other_MCFS","removal_min_median-frequency_none",0.674611027016767,"Nie ma podstaw do odrzucenia H"
"639","removal_med_median-other_MCFS","removal_min_median-other_BORUTA",0.132754948012106,"Nie ma podstaw do odrzucenia H"
"640","removal_med_median-other_MCFS","removal_min_median-other_MCFS",0.266957874031752,"Nie ma podstaw do odrzucenia H"
"641","removal_med_median-other_MCFS","removal_min_median-other_MI",0.456549085592938,"Nie ma podstaw do odrzucenia H"
"642","removal_med_median-other_MCFS","removal_min_median-other_none",0.310016150107451,"Nie ma podstaw do odrzucenia H"
"643","removal_med_median-other_MCFS","removal_min_median-other_VI",0.560630987288118,"Nie ma podstaw do odrzucenia H"
"644","removal_med_median-other_MCFS","removal_min_mice_BORUTA",0.956816886757708,"Nie ma podstaw do odrzucenia H"
"645","removal_med_median-other_MCFS","removal_min_mice_MI",0.89232347010913,"Nie ma podstaw do odrzucenia H"
"646","removal_med_median-other_MCFS","removal_min_mice_none",0.870979182352119,"Nie ma podstaw do odrzucenia H"
"647","removal_med_median-other_none","removal_max_knn_BORUTA",0.849517826491995,"Nie ma podstaw do odrzucenia H"
"648","removal_med_median-other_none","removal_max_knn_MI",0.464524678230631,"Nie ma podstaw do odrzucenia H"
"649","removal_med_median-other_none","removal_max_knn_none",0.119403926402453,"Nie ma podstaw do odrzucenia H"
"650","removal_med_median-other_none","removal_max_median-frequency_BORUTA",0.3164205924527,"Nie ma podstaw do odrzucenia H"
"651","removal_med_median-other_none","removal_max_median-frequency_MI",0.393749049145542,"Nie ma podstaw do odrzucenia H"
"652","removal_med_median-other_none","removal_max_median-frequency_none",0.946018205392227,"Nie ma podstaw do odrzucenia H"
"653","removal_med_median-other_none","removal_max_median-other_BORUTA",0.745286875202798,"Nie ma podstaw do odrzucenia H"
"654","removal_med_median-other_none","removal_max_median-other_MCFS",0.97840458794162,"Nie ma podstaw do odrzucenia H"
"655","removal_med_median-other_none","removal_max_median-other_MI",0.989201304999214,"Nie ma podstaw do odrzucenia H"
"656","removal_med_median-other_none","removal_max_median-other_none",0.233439309058145,"Nie ma podstaw do odrzucenia H"
"657","removal_med_median-other_none","removal_max_median-other_VI",0.303632110000118,"Nie ma podstaw do odrzucenia H"
"658","removal_med_median-other_none","removal_max_mice_none",0.217778564858498,"Nie ma podstaw do odrzucenia H"
"659","removal_med_median-other_none","removal_med_knn_BORUTA",0.796983070344211,"Nie ma podstaw do odrzucenia H"
"660","removal_med_median-other_none","removal_med_knn_MI",0.892338551575545,"Nie ma podstaw do odrzucenia H"
"661","removal_med_median-other_none","removal_med_knn_none",0.786667495103105,"Nie ma podstaw do odrzucenia H"
"662","removal_med_median-other_none","removal_med_median-frequency_BORUTA",0.807408056346189,"Nie ma podstaw do odrzucenia H"
"663","removal_med_median-other_none","removal_med_median-frequency_MI",0.745298425589999,"Nie ma podstaw do odrzucenia H"
"664","removal_med_median-other_none","removal_med_median-frequency_none",0.776206512445334,"Nie ma podstaw do odrzucenia H"
"665","removal_med_median-other_none","removal_med_median-other_MCFS",0.817990025827553,"Nie ma podstaw do odrzucenia H"
"666","removal_med_median-other_none","removal_med_median-other_VI",0.664878453258277,"Nie ma podstaw do odrzucenia H"
"667","removal_med_median-other_none","removal_med_mice_none",0.655028320319484,"Nie ma podstaw do odrzucenia H"
"668","removal_med_median-other_none","removal_min_knn_BORUTA",0.4648395465285,"Nie ma podstaw do odrzucenia H"
"669","removal_med_median-other_none","removal_min_knn_MI",0.448297415549612,"Nie ma podstaw do odrzucenia H"
"670","removal_med_median-other_none","removal_min_knn_none",0.473148340631502,"Nie ma podstaw do odrzucenia H"
"671","removal_med_median-other_none","removal_min_median-frequency_MI",0.371594019912032,"Nie ma podstaw do odrzucenia H"
"672","removal_med_median-other_none","removal_min_median-frequency_none",0.881609461668978,"Nie ma podstaw do odrzucenia H"
"673","removal_med_median-other_none","removal_min_median-other_BORUTA",0.159133387702714,"Nie ma podstaw do odrzucenia H"
"674","removal_med_median-other_none","removal_min_median-other_MCFS",0.350159278510877,"Nie ma podstaw do odrzucenia H"
"675","removal_med_median-other_none","removal_min_median-other_MI",0.597501373164033,"Nie ma podstaw do odrzucenia H"
"676","removal_med_median-other_none","removal_min_median-other_none",0.542145857990561,"Nie ma podstaw do odrzucenia H"
"677","removal_med_median-other_none","removal_min_median-other_VI",0.989197245205759,"Nie ma podstaw do odrzucenia H"
"678","removal_med_median-other_none","removal_min_mice_BORUTA",1,"Nie ma podstaw do odrzucenia H"
"679","removal_med_median-other_none","removal_min_mice_MI",0.776237209495663,"Nie ma podstaw do odrzucenia H"
"680","removal_med_median-other_none","removal_min_mice_none",0.786647943671067,"Nie ma podstaw do odrzucenia H"
"681","removal_med_median-other_VI","removal_max_knn_BORUTA",0.694414185659539,"Nie ma podstaw do odrzucenia H"
"682","removal_med_median-other_VI","removal_max_knn_MI",0.881620507108076,"Nie ma podstaw do odrzucenia H"
"683","removal_med_median-other_VI","removal_max_knn_none",0.244191105083265,"Nie ma podstaw do odrzucenia H"
"684","removal_med_median-other_VI","removal_max_median-frequency_BORUTA",0.13304644736603,"Nie ma podstaw do odrzucenia H"
"685","removal_med_median-other_VI","removal_max_median-frequency_MI",0.155298405368043,"Nie ma podstaw do odrzucenia H"
"686","removal_med_median-other_VI","removal_max_median-frequency_none",0.664848877011411,"Nie ma podstaw do odrzucenia H"
"687","removal_med_median-other_VI","removal_max_median-other_BORUTA",0.924540962516206,"Nie ma podstaw do odrzucenia H"
"688","removal_med_median-other_VI","removal_max_median-other_MCFS",0.6748271754881,"Nie ma podstaw do odrzucenia H"
"689","removal_med_median-other_VI","removal_max_median-other_MI",0.473231470588913,"Nie ma podstaw do odrzucenia H"
"690","removal_med_median-other_VI","removal_max_median-other_none",0.507166447896066,"Nie ma podstaw do odrzucenia H"
"691","removal_med_median-other_VI","removal_max_median-other_VI",0.49002875707979,"Nie ma podstaw do odrzucenia H"
"692","removal_med_median-other_VI","removal_max_mice_none",0.0958685706588769,"Nie ma podstaw do odrzucenia H"
"693","removal_med_median-other_VI","removal_med_knn_BORUTA",0.76589660285021,"Nie ma podstaw do odrzucenia H"
"694","removal_med_median-other_VI","removal_med_knn_MI",0.378906763708024,"Nie ma podstaw do odrzucenia H"
"695","removal_med_median-other_VI","removal_med_knn_none",0.71483914327961,"Nie ma podstaw do odrzucenia H"
"696","removal_med_median-other_VI","removal_med_median-frequency_BORUTA",0.796983070344211,"Nie ma podstaw do odrzucenia H"
"697","removal_med_median-other_VI","removal_med_median-frequency_MI",0.892343577322979,"Nie ma podstaw do odrzucenia H"
"698","removal_med_median-other_VI","removal_med_median-frequency_none",0.464881487636265,"Nie ma podstaw do odrzucenia H"
"699","removal_med_median-other_VI","removal_med_median-other_MCFS",0.892313412276449,"Nie ma podstaw do odrzucenia H"
"700","removal_med_median-other_VI","removal_med_median-other_none",0.664878453258277,"Nie ma podstaw do odrzucenia H"
"701","removal_med_median-other_VI","removal_med_mice_none",1,"Nie ma podstaw do odrzucenia H"
"702","removal_med_median-other_VI","removal_min_knn_BORUTA",0.0545490522536761,"Nie ma podstaw do odrzucenia H"
"703","removal_med_median-other_VI","removal_min_knn_MI",0.371683902274847,"Nie ma podstaw do odrzucenia H"
"704","removal_med_median-other_VI","removal_min_knn_none",0.989201812151631,"Nie ma podstaw do odrzucenia H"
"705","removal_med_median-other_VI","removal_min_median-frequency_MI",0.129551753069264,"Nie ma podstaw do odrzucenia H"
"706","removal_med_median-other_VI","removal_min_median-frequency_none",0.432320837039979,"Nie ma podstaw do odrzucenia H"
"707","removal_med_median-other_VI","removal_min_median-other_BORUTA",0.393682361292095,"Nie ma podstaw do odrzucenia H"
"708","removal_med_median-other_VI","removal_min_median-other_MCFS",0.645312741508129,"Nie ma podstaw do odrzucenia H"
"709","removal_med_median-other_VI","removal_min_median-other_MI",0.278912466782854,"Nie ma podstaw do odrzucenia H"
"710","removal_med_median-other_VI","removal_min_median-other_none",0.238882627085675,"Nie ma podstaw do odrzucenia H"
"711","removal_med_median-other_VI","removal_min_median-other_VI",0.481558793317515,"Nie ma podstaw do odrzucenia H"
"712","removal_med_median-other_VI","removal_min_mice_BORUTA",0.881587361512426,"Nie ma podstaw do odrzucenia H"
"713","removal_med_median-other_VI","removal_min_mice_MI",0.839105620865948,"Nie ma podstaw do odrzucenia H"
"714","removal_med_median-other_VI","removal_min_mice_none",0.551607312296936,"Nie ma podstaw do odrzucenia H"
"715","removal_med_mice_none","removal_max_knn_BORUTA",0.881620507108076,"Nie ma podstaw do odrzucenia H"
"716","removal_med_mice_none","removal_max_knn_MI",0.48996759040458,"Nie ma podstaw do odrzucenia H"
"717","removal_med_mice_none","removal_max_knn_none",0.266800490261444,"Nie ma podstaw do odrzucenia H"
"718","removal_med_mice_none","removal_max_median-frequency_BORUTA",0.129497728161651,"Nie ma podstaw do odrzucenia H"
"719","removal_med_mice_none","removal_max_median-frequency_MI",0.126092520596613,"Nie ma podstaw do odrzucenia H"
"720","removal_med_mice_none","removal_max_median-frequency_none",0.72487694151146,"Nie ma podstaw do odrzucenia H"
"721","removal_med_mice_none","removal_max_median-other_BORUTA",0.913735943746438,"Nie ma podstaw do odrzucenia H"
"722","removal_med_mice_none","removal_max_median-other_MCFS",0.684617197481084,"Nie ma podstaw do odrzucenia H"
"723","removal_med_mice_none","removal_max_median-other_MI",0.765928617723947,"Nie ma podstaw do odrzucenia H"
"724","removal_med_mice_none","removal_max_median-other_none",0.364526522322979,"Nie ma podstaw do odrzucenia H"
"725","removal_med_mice_none","removal_max_median-other_VI",0.464923419030529,"Nie ma podstaw do odrzucenia H"
"726","removal_med_mice_none","removal_max_mice_none",0.101616267398955,"Nie ma podstaw do odrzucenia H"
"727","removal_med_mice_none","removal_med_knn_BORUTA",0.978394439816849,"Nie ma podstaw do odrzucenia H"
"728","removal_med_mice_none","removal_med_knn_MI",0.616559702550021,"Nie ma podstaw do odrzucenia H"
"729","removal_med_mice_none","removal_med_knn_none",0.935276997181816,"Nie ma podstaw do odrzucenia H"
"730","removal_med_mice_none","removal_med_median-frequency_BORUTA",0.96758899481652,"Nie ma podstaw do odrzucenia H"
"731","removal_med_mice_none","removal_med_median-frequency_MI",0.913768244223792,"Nie ma podstaw do odrzucenia H"
"732","removal_med_mice_none","removal_med_median-frequency_none",0.448595871385415,"Nie ma podstaw do odrzucenia H"
"733","removal_med_mice_none","removal_med_median-other_MCFS",0.645359302770694,"Nie ma podstaw do odrzucenia H"
"734","removal_med_mice_none","removal_med_median-other_none",0.655028320319484,"Nie ma podstaw do odrzucenia H"
"735","removal_med_mice_none","removal_med_median-other_VI",1,"Nie ma podstaw do odrzucenia H"
"736","removal_med_mice_none","removal_min_knn_BORUTA",0.291061576078125,"Nie ma podstaw do odrzucenia H"
"737","removal_med_mice_none","removal_min_knn_MI",0.735100679836754,"Nie ma podstaw do odrzucenia H"
"738","removal_med_mice_none","removal_min_knn_none",0.72487694151146,"Nie ma podstaw do odrzucenia H"
"739","removal_med_mice_none","removal_min_median-frequency_MI",0.218059767027407,"Nie ma podstaw do odrzucenia H"
"740","removal_med_mice_none","removal_min_median-frequency_none",0.551401715168153,"Nie ma podstaw do odrzucenia H"
"741","removal_med_mice_none","removal_min_median-other_BORUTA",0.364165818136188,"Nie ma podstaw do odrzucenia H"
"742","removal_med_mice_none","removal_min_median-other_MCFS",0.606931343176053,"Nie ma podstaw do odrzucenia H"
"743","removal_med_mice_none","removal_min_median-other_MI",0.336234362941671,"Nie ma podstaw do odrzucenia H"
"744","removal_med_mice_none","removal_min_median-other_none",0.218103006302274,"Nie ma podstaw do odrzucenia H"
"745","removal_med_mice_none","removal_min_median-other_VI",0.724889342004914,"Nie ma podstaw do odrzucenia H"
"746","removal_med_mice_none","removal_min_mice_BORUTA",0.569637465601378,"Nie ma podstaw do odrzucenia H"
"747","removal_med_mice_none","removal_min_mice_MI",0.817998427628497,"Nie ma podstaw do odrzucenia H"
"748","removal_med_mice_none","removal_min_mice_none",0.481558793317515,"Nie ma podstaw do odrzucenia H"
"749","removal_min_knn_BORUTA","removal_max_knn_BORUTA",0.342925626450521,"Nie ma podstaw do odrzucenia H"
